1527114508100000000,0.0020861563,0.0413788125,0.001648
1527114508200000000,0.0165109375,0.188424125,0.0050439688
1527114508200000000,0.0624463125,0.3344848125,0.014111375
1527114508300000000,0.014178,-0.2706781875,-0.0047879063
1527114508400000000,-0.1015592188,-0.5711181875,-0.0138584063
1527114508400000000,-0.1404998125,-0.9396093125,-0.0114173125
1527114508400000000,-0.1801975,-1.3180283438,-0.0246854375
1527114508400000000,-0.2339087813,-1.632787375,-0.0932776563
1527114508500000000,-0.22778975,-2.4456129375,-0.1101320313
1527114508500000000,-0.2566993125,-3.7533910313,-0.110662625
1527114508500000000,-0.3673475313,-5.4003095,-0.0551028125
1527114508600000000,-0.55878,-9.0654063125,-0.1155946875
1527114508600000000,-0.7063419375,-13.7221699688,-0.3649548125
1527114508600000000,-0.7926607188,-19.2980305313,-0.6268283438
1527114508700000000,-0.7038858438,-23.5030550313,-0.74056075
1527114508700000000,-0.3450718438,-27.1373028438,-0.7403036563
1527114508700000000,0.832764875,-32.3771955313,-0.6384308438
1527114508800000000,3.5116627188,-39.9805599375,-0.7606264688
1527114508800000000,5.4457713438,-45.6837910625,-1.1752582188
1527114508800000000,6.7586835,-48.7414797188,-1.4251839063
1527114508900000000,7.6341323438,-51.8827956875,-1.4849222188
1527114508900000000,7.5051459375,-54.4353265,-1.2503711875
1527114508900000000,7.2458156875,-60.0079639688,-1.136811125
15271145090,7.1809697188,-64.03671225,-1.5004221563
1527114509100000000,6.5681925625,-64.3948455625,-1.85682175
1527114509100000000,6.8924126875,-69.667444875,-2.0833230938
1527114509200000000,7.4063977813,-76.06752925,-2.3982595313
1527114509200000000,8.1470498438,-83.2206706875,-2.7139934375
1527114509300000000,9.1121645,-90.2952728125,-2.815540625
1527114509400000000,10.0411733438,-96.7104491563,-2.8355777813
1527114509400000000,11.1989535,-101.8409625938,-2.6777809688
1527114509400000000,11.9434708125,-102.0865399688,-2.4587128438
1527114509400000000,13.0864203438,-104.73115875,-2.691795
1527114509500000000,14.1517588438,-108.4753401563,-3.0259595625
1527114509500000000,15.5010829688,-111.075376625,-2.9438000625
1527114509500000000,16.1155708125,-112.4122850313,-2.732116125
1527114509600000000,15.7500716875,-111.6533491875,-2.3915776563
1527114509600000000,15.6946145938,-112.7094023125,-2.1542119375
1527114509600000000,16.9646142813,-116.6847182188,-1.9843770313
1527114509600000000,18.1734452813,-119.72486325,-1.9268319063
1527114509700000000,19.8935876875,-125.7412679375,-2.0982024375
1527114509700000000,21.9152680313,-131.9621935,-2.1223581875
1527114509700000000,23.7428752813,-137.4355073125,-1.8591817188
1527114509800000000,25.1670684688,-142.0244475,-1.4390154063
1527114509800000000,26.3203619375,-146.5748095313,-1.040605625
1527114509800000000,25.7355309063,-148.2286424688,-0.4295908125
1527114509900000000,24.0173040313,-149.5072545625,-0.4013676875
1527114509900000000,22.2827049375,-153.3349241875,-0.6480369688
15271145100,20.478294125,-156.142594375,-1.5251539063
1527114510100000000,19.848514875,-156.7245087188,-2.83518775
1527114510100000000,19.1792525313,-158.3188160938,-3.0956049063
1527114510100000000,17.9452628438,-161.21893925,-3.0940693438
1527114510200000000,16.9963458125,-163.7168894063,-2.9716427813
1527114510200000000,16.1568935313,-166.8186812813,-2.3146123125
1527114510200000000,15.8595479063,-171.0201058438,-2.1325817188
1527114510300000000,15.5067609063,-176.4536390625,-2.3860800625
1527114510300000000,15.6112980313,-179.6329522188,-2.2616472813
1527114510300000000,16.05839775,-183.8453855313,-2.1802682813
1527114510400000000,16.7615614063,-189.9210348125,-2.396557875
1527114510400000000,17.5615428125,-194.7778335,-2.7064295
1527114510400000000,17.6975530625,-195.13930275,-3.2409476875
1527114510500000000,17.7752564063,-198.7035603438,-3.3497668125
1527114510500000000,18.060376625,-198.3833937813,-3.472271875
1527114510600000000,18.6549598438,-200.6121702188,-3.395029
1527114510600000000,19.4763962188,-204.7351984375,-3.5577823125
1527114510600000000,19.9203849063,-205.6021480938,-3.5313415
1527114510600000000,19.9515934375,-206.4278855313,-3.3780384063
1527114510700000000,19.63937225,-208.2314887188,-2.9570559688
1527114510700000000,19.1060533438,-211.5559705938,-2.6010407188
1527114510800000000,18.034848,-214.8146780938,-2.9941443438
1527114510800000000,16.5129129063,-217.6684841563,-3.5149721563
1527114510800000000,15.5093099688,-219.81440625,-3.6907947188
1527114510900000000,14.7369899375,-222.8635363438,-3.520517125
1527114510900000000,15.17029325,-222.7238183125,-3.0614765
1527114510900000000,16.3279082188,-220.8857845938,-2.661797625
15271145110,17.1585552188,-220.3326974063,-2.3764575625
15271145110,17.5699282813,-220.11566925,-2.2582379063
15271145110,17.8334475938,-222.8065424063,-2.2586193438
1527114511100000000,18.04214925,-225.9065885313,-2.2207249688
1527114511100000000,18.160204,-227.9076690313,-2.1711742188
1527114511100000000,18.2803540313,-229.5133095,-2.0736665313
1527114511200000000,18.4155695625,-231.8423919688,-2.0164507188
1527114511200000000,18.384718125,-233.4750084688,-1.817053875
1527114511300000000,18.2080133125,-234.778868625,-1.6850565
1527114511300000000,17.949575625,-236.9151192188,-2.0311982813
1527114511300000000,17.9292139063,-236.4293905625,-2.285167125
1527114511300000000,17.8560414063,-237.9021810938,-2.38713
1527114511400000000,17.7054616875,-240.6649670313,-2.3198051563
1527114511400000000,17.5207807188,-243.6294002813,-2.2232234063
1527114511400000000,17.686720875,-246.40832375,-1.858999
1527114511500000000,18.0729431563,-249.220292125,-1.9451135313
1527114511500000000,18.3109508438,-251.740749375,-1.9315450313
1527114511600000000,18.42427625,-257.1059604063,-1.835724625
1527114511600000000,18.1965445,-262.1662162813,-1.7719108125
1527114511700000000,17.767584875,-266.24974775,-1.76899575
1527114511700000000,17.0732760313,-269.3183636875,-1.42485125
1527114511800000000,16.192418,-272.910078625,-1.5719
1527114511800000000,14.9784231875,-275.9777435938,-1.5207256563
1527114511800000000,14.3549244688,-277.36759725,-1.0209589375
1527114511800000000,14.0908504688,-279.6999698438,-0.19971775
1527114511900000000,14.6704770313,-281.0296482813,0.5230368125
1527114511900000000,16.2920777188,-277.1451983438,0.3370457813
1527114511900000000,17.4183217188,-272.337659375,0.2721134375
15271145120,18.6488060313,-272.3456330625,1.260774125
15271145120,20.0622944375,-272.206159125,1.9334018438
15271145120,21.5599454688,-272.004911875,2.2528229063
1527114512100000000,23.173550125,-271.8320165,2.1011941563
1527114512100000000,27.7754737188,-271.5260378125,2.6483307813
1527114512200000000,32.418725125,-270.4532199375,3.0682585625
1527114512200000000,33.7758785625,-267.9075445313,2.5719529375
1527114512200000000,34.8081337813,-265.3666490938,1.896187
1527114512300000000,38.7477355625,-262.6750474688,1.6744514688
1527114512300000000,41.3367619375,-259.8161311563,1.5363309688
1527114512300000000,44.9981366875,-256.1358074688,1.28129375
1527114512300000000,48.7614907813,-252.347026875,1.314391
1527114512400000000,51.7471055313,-248.7357458125,1.1843469688
1527114512400000000,52.2307995,-246.9787134688,1.1121317813
1527114512400000000,53.162896375,-243.3238325313,1.3200895
1527114512500000000,54.25544025,-239.5082811875,1.2833576563
1527114512500000000,53.6429244063,-237.7193837188,1.1361537188
1527114512500000000,52.1272175938,-238.2805614688,0.99422875
1527114512500000000,53.3980685313,-234.9481610938,0.9476544688
1527114512600000000,52.5908558125,-233.9604076563,1.3780858125
1527114512600000000,52.340278375,-232.719385625,1.2604540313
1527114512600000000,52.9182004063,-229.2111468438,1.5234154688
1527114512700000000,53.3267465938,-225.8625260313,1.7355334063
1527114512700000000,53.8699537188,-223.4299655,1.7836834688
1527114512700000000,54.5183118438,-219.956252125,1.904162
1527114512800000000,55.0750907188,-217.115528125,1.967947
1527114512800000000,55.7167878125,-214.3848561563,2.1187697813
1527114512800000000,56.9067356563,-211.1841640313,2.3136205938
1527114512800000000,58.51508875,-207.7107939375,2.262912
1527114512900000000,59.991599,-205.0871520625,2.2777977813
1527114512900000000,58.11795425,-207.5902924688,2.90492275
1527114512900000000,56.8322871563,-207.7529215938,3.0674342188
15271145130,56.0867050938,-204.98381275,3.319131
15271145130,55.5061020313,-205.2891735938,3.2062789375
1527114513100000000,55.5229497813,-205.9933966875,3.0613802813
1527114513200000000,55.7054395938,-203.7371612188,3.0218818125
1527114513200000000,55.7769223125,-201.7474675625,3.0935915938
1527114513300000000,55.9059604063,-199.8304590938,3.177928125
1527114513300000000,56.2513447813,-198.9942517188,3.1573057813
1527114513400000000,57.0511947188,-195.1160932188,3.5159454063
1527114513500000000,58.3320815938,-191.9795889375,3.4182233438
1527114513500000000,59.3509554688,-190.0798159063,3.07206825
1527114513600000000,60.1779116875,-188.0445737813,3.01612775
1527114513600000000,61.0293573125,-185.45013,3.1661970938
1527114513700000000,61.7308509375,-183.2729569375,3.4419074688
1527114513700000000,62.7154308438,-182.0617947813,3.8748983125
1527114513800000000,63.6802452188,-182.1929278125,3.9846637813
1527114513800000000,65.5851070313,-180.8405203438,3.9216266875
1527114513800000000,67.5298824375,-179.2702069375,4.035001625
1527114513800000000,69.5862994375,-178.1650260938,4.1829431875
1527114513900000000,72.2422138125,-176.906302875,4.2986452813
1527114513900000000,74.6929440625,-175.5384940938,4.7340960625
1527114513900000000,77.1864244688,-174.2083449688,5.338858625
15271145140,78.7321345313,-173.0635137813,6.2073849375
15271145140,79.6173824375,-171.1141849375,7.3728800625
15271145140,79.0313441563,-169.1319961563,8.2409934063
1527114514100000000,76.16278575,-166.419098375,7.620202875
1527114514100000000,74.9675065938,-159.6132445,5.9184665
1527114514200000000,74.4581575625,-157.2422585313,5.6981217188
1527114514200000000,74.5129475938,-154.6474066563,5.5658390938
1527114514300000000,75.2681169063,-150.8718289688,5.7674247813
1527114514300000000,75.7815115313,-146.4919172188,5.959331625
1527114514400000000,76.0834735,-142.4885435313,5.9786910313
1527114514500000000,76.3271521563,-138.4322270938,5.9540782188
1527114514500000000,76.6246693438,-134.8549495625,5.9446597188
1527114514600000000,77.2825158125,-130.556934,6.0684528125
1527114514600000000,77.8872337188,-126.2310612188,6.1595742188
1527114514700000000,78.2072697188,-122.451586,6.256249375
1527114514700000000,78.7751343125,-117.8063598125,6.4973005938
1527114514800000000,79.2217479375,-113.7205329063,6.7714839063
1527114514800000000,79.3514470625,-109.9684165313,6.9700332813
1527114514800000000,79.2940714063,-105.60706225,7.2984339375
